N,P,K,temperature,humidity,ph,rainfall,label,NPK_ratio,N_to_K,Total_Nutrients
11,124,204,13.42988625,80.06633966,6.361141107000001,71.40043037,grapes,113.0,0.05392156862745098,339
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,grapes,120.33333333333333,0.115,361
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,grapes,128.0,0.19900497512437812,384
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,grapes,116.66666666666667,0.0297029702970297,350
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,grapes,118.66666666666667,0.18974358974358974,356
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,grapes,124.33333333333333,0.1715686274509804,373
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,watermelon,65.0,2.3333333333333335,195
119,19,55,25.18780042,83.44621709,6.818261382999999,46.87420883,watermelon,64.33333333333333,2.1636363636363636,193
105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,watermelon,61.666666666666664,2.1,185
114,8,50,24.74631269,88.30866319,6.581587932000001,57.95826144,watermelon,57.333333333333336,2.28,172
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,watermelon,55.666666666666664,1.7884615384615385,167
80,26,55,24.53442564,88.989272,6.140099215,49.11618732,watermelon,53.666666666666664,1.4545454545454546,161
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,watermelon,52.333333333333336,1.8888888888888888,157
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,watermelon,53.333333333333336,1.6037735849056605,160
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,watermelon,49.666666666666664,1.8222222222222222,149
118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,watermelon,61.666666666666664,2.185185185185185,185
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,watermelon,53.666666666666664,1.5660377358490567,161
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,watermelon,49.333333333333336,1.8297872340425532,148
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,watermelon,52.666666666666664,2.148936170212766,158
119,9,50,26.74550678,83.9195902,6.251286661,40.794305,watermelon,59.333333333333336,2.38,178
104,17,46,25.7131428,80.22972777,6.190015912000001,43.08961827,watermelon,55.666666666666664,2.260869565217391,167
95,12,51,25.76484262,84.17269959999999,6.681606702000001,44.22066914,watermelon,52.666666666666664,1.8627450980392157,158
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,watermelon,56.0,1.9615384615384615,168
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,watermelon,61.666666666666664,1.981818181818182,185
81,18,50,26.80750629,88.22874955,6.429788072999999,58.79889057,watermelon,49.666666666666664,1.62,149
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,watermelon,57.0,2.019607843137255,171
105,14,50,26.2148837,87.68839820000002,6.419052193,59.65590798,watermelon,56.333333333333336,2.1,169
97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,watermelon,52.333333333333336,1.8653846153846154,157
120,19,49,25.79448878,84.26830701,6.762471628999998,56.45229202,watermelon,62.666666666666664,2.4489795918367347,188
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,watermelon,55.333333333333336,1.7272727272727273,166
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,watermelon,54.666666666666664,1.5961538461538463,164
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,watermelon,45.666666666666664,1.8444444444444446,137
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,watermelon,54.0,1.82,162
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,watermelon,58.333333333333336,2.1481481481481484,175
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,watermelon,64.66666666666667,2.074074074074074,194
88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,watermelon,56.0,1.7254901960784315,168
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,watermelon,59.333333333333336,2.6222222222222222,178
92,21,48,25.81692236,82.043255,6.377427122,54.82963379,watermelon,53.666666666666664,1.9166666666666667,161
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,watermelon,55.0,2.3555555555555556,165
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,watermelon,50.333333333333336,2.106382978723404,151
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,watermelon,52.333333333333336,1.9215686274509804,157
108,22,46,26.17668721,86.72952049999998,6.121168559,53.33484977,watermelon,58.666666666666664,2.347826086956522,176
119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,watermelon,60.333333333333336,2.1636363636363636,181
117,27,48,26.53259325,82.39053979,6.835268183999999,54.30660782,watermelon,64.0,2.4375,192
109,10,53,26.81938687,87.8274604,6.5517503060000015,46.06193778,watermelon,57.333333333333336,2.056603773584906,172
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,watermelon,47.333333333333336,1.7391304347826086,142
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,watermelon,56.666666666666664,1.9230769230769231,170
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,watermelon,50.333333333333336,1.7169811320754718,151
86,6,53,25.92030221,83.47202566,6.921847887999999,42.10681516,watermelon,48.333333333333336,1.6226415094339623,145
107,5,52,26.6634609,89.98405233,6.8814257460000015,57.40847165,watermelon,54.666666666666664,2.0576923076923075,164
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,watermelon,56.0,2.1020408163265305,168
101,20,48,24.6774157,82.75411437,6.206247493999999,57.05709413,watermelon,56.333333333333336,2.1041666666666665,169
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,watermelon,52.333333333333336,1.8085106382978724,157
84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,watermelon,47.333333333333336,1.6470588235294117,142
102,28,54,25.15623099,80.27525115,6.862157042000001,55.49541453,watermelon,61.333333333333336,1.8888888888888888,184
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,watermelon,58.333333333333336,1.8846153846153846,175
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,watermelon,57.333333333333336,1.94,172
90,16,45,24.92093261,80.61750795,6.291540277999999,50.55710813,watermelon,50.333333333333336,2.0,151
95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,watermelon,51.0,2.0652173913043477,153
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,watermelon,51.333333333333336,1.6734693877551021,154
82,25,51,24.31334971,87.47409052,6.074209622000001,48.11248366,watermelon,52.666666666666664,1.607843137254902,158
110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,watermelon,61.333333333333336,2.391304347826087,184
118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,watermelon,63.333333333333336,2.3137254901960786,190
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,watermelon,61.666666666666664,2.6666666666666665,185
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,watermelon,50.0,1.75,150
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,watermelon,47.333333333333336,1.4727272727272727,142
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,watermelon,56.0,1.8703703703703705,168
101,17,55,24.37118217,87.1269128,6.451499763999999,44.63907691,watermelon,57.666666666666664,1.8363636363636364,173
111,6,53,26.493064500000006,88.59143088,6.313512998999999,46.06382209,watermelon,56.666666666666664,2.0943396226415096,170
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,watermelon,55.333333333333336,2.183673469387755,166
115,11,46,24.41592661,89.39655519,6.623167177000001,40.32161859,watermelon,57.333333333333336,2.5,172
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,watermelon,53.666666666666664,1.6153846153846154,161
120,7,47,24.24782473,83.03687902,6.653867608,54.76576239999999,watermelon,58.0,2.5531914893617023,174
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,watermelon,49.666666666666664,1.9782608695652173,149
89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,watermelon,54.333333333333336,1.7115384615384615,163
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,watermelon,59.333333333333336,2.4565217391304346,178
97,22,50,26.26028739,86.14585891,6.769893799999998,58.97878791,watermelon,56.333333333333336,1.94,169
117,30,50,24.90123934,87.20772913,6.744966312000001,46.59207341,watermelon,65.66666666666667,2.34,197
90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,watermelon,52.0,1.7307692307692308,156
104,23,47,26.98212846,86.70068316,6.770434148,42.91292205,watermelon,58.0,2.2127659574468086,174
81,16,45,26.90435747,86.25426228,6.727468157000001,59.75980023,watermelon,47.333333333333336,1.8,142
88,5,47,25.86475496,86.67468041,6.662244646,41.16554802,watermelon,46.666666666666664,1.872340425531915,140
92,7,45,26.70607759,81.14149505,6.944640222,51.51033554,watermelon,48.0,2.0444444444444443,144
81,18,50,26.44019475,80.91934337,6.507110986,47.81847573,watermelon,49.666666666666664,1.62,149
111,5,55,26.283443,84.42478917,6.520663422,50.78669728,watermelon,57.0,2.018181818181818,171
108,23,51,26.84366082,83.85039964,6.106500787000001,40.228644,watermelon,60.666666666666664,2.1176470588235294,182
113,30,50,26.03967219,83.9862443,6.277484042999999,43.87712348,watermelon,64.33333333333333,2.26,193
83,10,53,24.92994759,85.00802358,6.195142279,48.75859458,watermelon,48.666666666666664,1.5660377358490567,146
101,11,51,25.50736962,84.24340241,6.792035575,44.2068997,watermelon,54.333333333333336,1.9803921568627452,163
114,21,55,25.4438391,87.93923120000002,6.472756256,57.51549686,watermelon,63.333333333333336,2.0727272727272728,190
99,6,45,26.12588914,86.5507939,6.000975617000001,40.71210074,watermelon,50.0,2.2,150
92,20,55,25.10474753,87.52676159999999,6.5877912620000005,59.26519444,watermelon,55.666666666666664,1.6727272727272726,167
92,7,48,26.27520631,86.63249555,6.956508826,54.38748495,watermelon,49.0,1.9166666666666667,147
91,24,55,26.27061608,83.09194521,6.259086582999999,46.76837499,watermelon,56.666666666666664,1.6545454545454545,170
110,21,54,26.73690828,87.82430156,6.747537642,47.46447019,watermelon,61.666666666666664,2.037037037037037,185
112,25,51,25.04746944,85.5667282,6.932537231,56.72496677,watermelon,62.666666666666664,2.196078431372549,188
89,25,54,24.69368934,85.56967628,6.353107392999999,48.99390828,watermelon,56.0,1.6481481481481481,168
100,10,53,24.54356968,84.60808277,6.211748957,42.00660251,watermelon,54.333333333333336,1.8867924528301887,163
83,22,54,25.89762315,81.96664832,6.277245253999999,54.49960057,watermelon,53.0,1.537037037037037,159
95,14,50,26.6333118,84.31756844,6.560443519,56.31866159,watermelon,53.0,1.9,159
119,30,49,25.35794749,80.45846265,6.903020221,47.72078245,watermelon,66.0,2.4285714285714284,198
97,12,47,25.28784623,89.63667876,6.765094963999998,58.28697664,watermelon,52.0,2.0638297872340425,156
110,7,45,26.63838589,84.69546874,6.189213927000001,48.32428609,watermelon,54.0,2.4444444444444446,162
96,18,50,25.3310446,84.30533791,6.904241707000001,41.53218699,watermelon,54.666666666666664,1.92,164
83,23,55,26.89750174,83.89241484,6.463271076,43.97193745,watermelon,53.666666666666664,1.509090909090909,161
120,24,47,26.98603693,89.4138489,6.260838965,58.54876687,watermelon,63.666666666666664,2.5531914893617023,191
115,17,55,27.57826922,94.11878202,6.776533055,28.08253201,muskmelon,62.333333333333336,2.090909090909091,187
114,27,48,27.82054812,93.03555162,6.528404377999999,26.32405487,muskmelon,63.0,2.375,189
101,25,52,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon,59.333333333333336,1.9423076923076923,178
118,18,52,28.04943594,90.83130708,6.562832807,20.76223014,muskmelon,62.666666666666664,2.269230769230769,188
95,26,45,29.91690582,94.55695552,6.117530021,28.16057247,muskmelon,55.333333333333336,2.111111111111111,166
81,25,49,29.86895762,93.25103208,6.076459669,26.26243014,muskmelon,51.666666666666664,1.653061224489796,155
117,24,53,29.17220859,92.21405224,6.293486295,21.30290472,muskmelon,64.66666666666667,2.207547169811321,194
114,30,51,29.24908541,90.06998135,6.069171847000001,25.93496537,muskmelon,65.0,2.235294117647059,195
113,6,52,27.76317235,90.35567642,6.740983646,25.21609113,muskmelon,57.0,2.173076923076923,171
108,26,52,28.82629037,94.26765349,6.201797639,26.23838511,muskmelon,62.0,2.076923076923077,186
81,30,48,28.52379742,92.09688432,6.041027474,29.86681385,muskmelon,53.0,1.6875,159
115,9,52,29.06785065,90.97685539,6.019372459,29.1194739,muskmelon,58.666666666666664,2.2115384615384617,176
83,7,45,29.08417927,90.73891887,6.704104127000001,25.33014238,muskmelon,45.0,1.8444444444444446,135
84,21,55,28.47090661,94.79453182,6.494251024,21.08484101,muskmelon,53.333333333333336,1.5272727272727273,160
109,26,45,28.27973674,90.38971208,6.224535448999998,21.58992507,muskmelon,60.0,2.422222222222222,180
95,27,55,28.47212559,91.21322065,6.160414414,20.88620369,muskmelon,59.0,1.7272727272727273,177
119,5,55,29.68846716,94.30111601,6.168757984,26.83924845,muskmelon,59.666666666666664,2.1636363636363636,179
110,14,51,27.02415146,91.66737633,6.085444691,21.26034986,muskmelon,58.333333333333336,2.156862745098039,175
82,18,48,29.09588297,94.16748386,6.1590508160000015,26.70581328,muskmelon,49.333333333333336,1.7083333333333333,148
87,14,48,29.69238699,92.58862544,6.606033244,29.1102594,muskmelon,49.666666666666664,1.8125,149
85,9,53,28.20619412,92.86798698,6.447662945,28.78654515,muskmelon,49.0,1.6037735849056605,147
100,6,53,29.05248036,93.92217834,6.105909623,23.66620626,muskmelon,53.0,1.8867924528301887,159
107,12,46,29.57240298,93.61870344,6.559763394,27.56918621,muskmelon,55.0,2.3260869565217392,165
91,13,47,29.10968327,92.43510994,6.14410903,27.95602304,muskmelon,50.333333333333336,1.9361702127659575,151
102,25,50,28.20480805,92.91440379,6.099662369,20.36001144,muskmelon,59.0,2.04,177
117,25,53,29.11858526,92.12543021,6.413927319,24.52020164,muskmelon,65.0,2.207547169811321,195
85,21,52,29.62800691,90.10051615,6.0751441160000015,23.69586761,muskmelon,52.666666666666664,1.6346153846153846,158
104,25,55,29.81196601,90.36881284,6.123802502,22.68766503,muskmelon,61.333333333333336,1.8909090909090909,184
102,24,54,27.72338349,90.93897939,6.698468621,22.81863447,muskmelon,60.0,1.8888888888888888,180
116,25,50,29.26092798,92.92367701,6.088885814,28.70627683,muskmelon,63.666666666666664,2.32,191
100,17,48,29.72791119,94.29753295,6.367800632000001,26.52364146,muskmelon,55.0,2.0833333333333335,165
110,25,54,28.91105641,90.78413842,6.425930938,23.44398467,muskmelon,63.0,2.037037037037037,189
104,25,51,28.96361426,93.88482153,6.469983276000002,23.56130173,muskmelon,60.0,2.0392156862745097,180
107,11,54,28.59052369,91.33617236,6.094016337999999,29.44008034,muskmelon,57.333333333333336,1.9814814814814814,172
98,26,52,27.33897716,90.69759008,6.150090898999999,28.69113835,muskmelon,58.666666666666664,1.8846153846153846,176
88,17,52,29.90415889,90.75284363,6.646962425,25.37828397,muskmelon,52.333333333333336,1.6923076923076923,157
87,25,46,27.42711692,90.02696201,6.379690748,21.7508774,muskmelon,52.666666666666664,1.891304347826087,158
120,8,46,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon,58.0,2.608695652173913,174
95,13,46,29.84070774,93.76312893,6.126019932,23.28207838,muskmelon,51.333333333333336,2.0652173913043477,154
108,22,47,28.53545677,91.72742702,6.161123579,25.1290048,muskmelon,59.0,2.297872340425532,177
82,13,52,27.11535046,94.86907886,6.442810053,26.51924782,muskmelon,49.0,1.5769230769230769,147
120,23,55,27.84492803,91.60666594,6.732049075,26.47844429,muskmelon,66.0,2.1818181818181817,198
110,22,47,29.03157242,91.82172592,6.243673725,24.93861254,muskmelon,59.666666666666664,2.3404255319148937,179
95,23,45,27.82424457,90.56698742,6.266208727,21.19014526,muskmelon,54.333333333333336,2.111111111111111,163
106,10,49,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon,55.0,2.163265306122449,165
99,12,52,28.69708334,94.30759855,6.002927293,22.21807088,muskmelon,54.333333333333336,1.9038461538461537,163
106,20,51,29.73019662,90.97015715,6.342573112,20.49035619,muskmelon,59.0,2.0784313725490198,177
83,11,53,29.54097171,92.91778307,6.163921247999999,21.9653077,muskmelon,49.0,1.5660377358490567,147
117,19,55,28.80311922,91.78336933,6.121745389,25.16359891,muskmelon,63.666666666666664,2.1272727272727274,191
98,26,49,27.29035669,90.53330091,6.130160472999999,23.49535234,muskmelon,57.666666666666664,2.0,173
113,20,48,27.46583649,94.87679041,6.440584681,27.27899847,muskmelon,60.333333333333336,2.3541666666666665,181
101,17,47,29.49401389,94.72981338,6.185053234,26.30820876,muskmelon,55.0,2.148936170212766,165
98,7,45,27.79161808,92.51054946,6.157724816,26.85422624,muskmelon,50.0,2.1777777777777776,150
93,22,48,29.12533739,91.52291141,6.776987974,21.90440445,muskmelon,54.333333333333336,1.9375,163
95,21,47,27.93114233,93.56161439,6.431970877,20.66127836,muskmelon,54.333333333333336,2.021276595744681,163
109,12,48,29.45771748,92.12534736,6.708743843,20.76212031,muskmelon,56.333333333333336,2.2708333333333335,169
118,12,47,27.96872279,92.17444796,6.010739645,28.94766949,muskmelon,59.0,2.5106382978723403,177
100,14,49,29.48882958,91.07574233,6.365956657999999,26.01909355,muskmelon,54.333333333333336,2.0408163265306123,163
89,9,47,29.47156259,90.77069618,6.6683827660000015,28.75226067,muskmelon,48.333333333333336,1.8936170212765957,145
95,16,46,27.076726500000003,90.14362622,6.74669542,24.4514648,muskmelon,52.333333333333336,2.0652173913043477,157
95,7,45,27.30008597,90.80015308,6.031665834,25.09484511,muskmelon,49.0,2.111111111111111,147
87,6,45,29.82729394,90.79007335,6.40077205,22.84203589,muskmelon,46.0,1.9333333333333333,138
93,20,50,29.93061247,93.22980899,6.448792688999999,24.34814338,muskmelon,54.333333333333336,1.86,163
84,29,49,29.94349168,93.90741192,6.251420275,20.39020503,muskmelon,54.0,1.7142857142857142,162
111,5,47,28.03306461,91.47355778,6.2744528110000015,21.17924769,muskmelon,54.333333333333336,2.3617021276595747,163
111,5,52,29.8843055,94.0371147,6.135996372,21.0000988,muskmelon,56.0,2.1346153846153846,168
111,15,54,27.7058373,92.91185695,6.194090172,22.06207161,muskmelon,60.0,2.0555555555555554,180
89,11,47,29.78714005,94.65343534,6.327822962000001,27.8659442,muskmelon,49.0,1.8936170212765957,147
110,15,48,28.57819995,92.86597437,6.2125672110000005,27.598717800000006,muskmelon,57.666666666666664,2.2916666666666665,173
95,30,52,29.48069921,90.33698678,6.640470862999999,26.0365768,muskmelon,59.0,1.8269230769230769,177
115,12,52,27.51492243,94.96218673,6.685553129,21.01796432,muskmelon,59.666666666666664,2.2115384615384617,179
120,25,50,28.05457761,94.81637388,6.327210469,21.84869328,muskmelon,65.0,2.4,195
102,11,45,29.03167341,93.12603235,6.35544263,24.15591199,muskmelon,52.666666666666664,2.2666666666666666,158
94,5,55,28.5854649,91.89216849,6.085682343999999,26.88372572,muskmelon,51.333333333333336,1.709090909090909,154
84,18,46,27.08808014,93.42402083,6.781050372999999,25.32159689,muskmelon,49.333333333333336,1.826086956521739,148
107,22,54,27.99611732,90.84660317,6.630301421,21.61893763,muskmelon,61.0,1.9814814814814814,183
80,18,52,27.87317436,91.14849627,6.484799661,24.05207925,muskmelon,50.0,1.5384615384615385,150
86,18,45,28.96586565,90.71832938,6.566759102000001,22.25838137,muskmelon,49.666666666666664,1.9111111111111112,149
113,28,48,28.87726019,92.48839665,6.170520517999999,24.44267592,muskmelon,63.0,2.3541666666666665,189
115,18,53,29.17052093,94.19790371,6.0124803510000016,22.06994464,muskmelon,62.0,2.169811320754717,186
82,20,54,29.34033587,90.01506395,6.541150335,21.44532907,muskmelon,52.0,1.5185185185185186,156
98,22,47,29.07265321,91.91533173,6.341400922,28.83568362,muskmelon,55.666666666666664,2.0851063829787235,167
117,25,54,28.68275966,92.50969311,6.150686363999999,29.11187663,muskmelon,65.33333333333333,2.1666666666666665,196
83,15,49,28.92705913,91.39356832,6.438008152999999,23.20076686,muskmelon,49.0,1.6938775510204083,147
120,16,51,27.99901833,91.64193051,6.547041902999999,23.28618248,muskmelon,62.333333333333336,2.3529411764705883,187
111,5,50,27.59350075,91.79742953,6.399891457000001,24.84266123,muskmelon,55.333333333333336,2.22,166
85,21,47,29.87331077,90.60932469,6.186770318,24.69720481,muskmelon,51.0,1.8085106382978724,153
90,23,54,28.55852465,90.45773041,6.159020864,27.26588346,muskmelon,55.666666666666664,1.6666666666666667,167
99,29,55,29.19378695,91.46241065,6.660954816,26.48240255,muskmelon,61.0,1.8,183
102,11,47,27.98780984,92.78226196,6.504906978999999,27.14509034,muskmelon,53.333333333333336,2.1702127659574466,160
80,18,51,28.05380704,91.81758779,6.706053225,20.76582087,muskmelon,49.666666666666664,1.5686274509803921,149
87,21,52,27.350629600000005,94.29119509999998,6.067665497999999,27.21244021,muskmelon,53.333333333333336,1.6730769230769231,160
114,8,52,29.34081108,94.5513539,6.419083092,28.22908103,muskmelon,58.0,2.1923076923076925,174
99,6,46,28.61475136,94.22253035,6.39637861,28.98574189,muskmelon,50.333333333333336,2.152173913043478,151
89,25,50,27.04863538,91.34685096,6.375923383,25.08146686,muskmelon,54.666666666666664,1.78,164
96,13,55,29.5275305,94.57459443,6.700337732,21.13545688,muskmelon,54.666666666666664,1.7454545454545454,164
82,26,47,28.50416396,93.46806467,6.565312652999999,24.20007242,muskmelon,51.666666666666664,1.7446808510638299,155
106,21,52,28.89578588,94.78993038,6.286515359,23.0362503,muskmelon,59.666666666666664,2.0384615384615383,179
90,15,52,27.04927452,91.3821731,6.448061578,23.65747461,muskmelon,52.333333333333336,1.7307692307692308,157
106,16,54,28.96017885,91.69532178,6.585872508,24.7458198,muskmelon,58.666666666666664,1.962962962962963,176
24,128,196,22.75088787,90.69489172,5.521466996,110.4317855,apple,116.0,0.12244897959183673,348
7,144,197,23.8494014,94.34814995,6.133220586,114.0512495,apple,116.0,0.03553299492385787,348
14,128,205,22.60800988,94.58900601,6.226289556,116.0396587,apple,115.66666666666667,0.06829268292682927,347
8,120,201,21.18667419,91.13435689,6.321152192,122.233323,apple,109.66666666666667,0.03980099502487562,329
20,129,201,23.41044706,91.69913296,5.587905967,116.07779309999998,apple,116.66666666666667,0.09950248756218906,350
32,137,204,22.86006627,93.12859895,5.824151692999999,117.7296726,apple,124.33333333333333,0.1568627450980392,373
27,139,205,22.48403042,93.40819246,5.7721799460000005,105.5473627,apple,123.66666666666667,0.13170731707317074,371
0,123,205,22.02775403,92.96129462,5.790993052,121.1349176,apple,109.33333333333333,0.0,328
22,144,196,21.91191314,91.68748063,6.4992268210000015,117.0761277,apple,120.66666666666667,0.11224489795918367,362
1,124,199,23.71059131,93.27392415,5.658473817000001,112.66765890000002,apple,108.0,0.005025125628140704,324
30,122,197,21.37784654,92.72043743,5.573241391,106.1417017,apple,116.33333333333333,0.15228426395939088,349
29,121,196,22.84852833,94.32130209,6.079497202000001,123.5977843,apple,115.33333333333333,0.14795918367346939,346
13,126,204,23.1094265,92.79630809,6.3831802710000005,108.183792,apple,114.33333333333333,0.06372549019607843,343
9,139,199,23.25230817,94.54128292,5.867420996,105.3558408,apple,115.66666666666667,0.04522613065326633,347
0,133,200,23.67287749,90.4935574,5.708418722,104.2298028,apple,111.0,0.0,333
30,143,199,23.76881552,90.59810302,5.7983508000000015,102.2648546,apple,124.0,0.1507537688442211,372
36,140,198,23.34386401,91.47684705,6.28188384,104.4267991,apple,124.66666666666667,0.18181818181818182,374
37,137,199,22.63946441,90.18451645,5.697945522,108.3405879,apple,124.33333333333333,0.18592964824120603,373
33,121,203,22.45696744,94.76285385,5.6059340870000005,114.8407725,apple,119.0,0.1625615763546798,357
7,144,195,22.96388477,93.58065995,5.85648105,104.64729859999998,apple,115.33333333333333,0.035897435897435895,346
35,128,205,21.07273439,93.56585985,6.041053829,107.8737015,apple,122.66666666666667,0.17073170731707318,368
29,128,198,22.44075021,92.70785115,5.685062404,121.4977331,apple,118.33333333333333,0.14646464646464646,355
2,143,196,22.71271308,90.45261746,5.669489065,109.8852597,apple,113.66666666666667,0.01020408163265306,341
34,140,198,21.70416965,93.44006288,5.751707342,115.1781396,apple,124.0,0.1717171717171717,372
29,144,204,22.43324518,92.48667725,5.800448951,119.1025189,apple,125.66666666666667,0.14215686274509803,377
32,141,203,21.25941052,92.84416234,5.821347769,109.06584709999998,apple,125.33333333333333,0.15763546798029557,376
13,144,197,22.9215706,94.89613443,6.28022267,105.6941544,apple,118.0,0.06598984771573604,354
25,143,198,22.81212536,91.51861705,6.027314401,107.855225,apple,122.0,0.12626262626262627,366
9,137,200,21.12152071,90.6878768,5.636687393,102.8017203,apple,115.33333333333333,0.045,346
6,144,198,21.11478672,90.31528693,5.559363609,104.5086618,apple,116.0,0.030303030303030304,348
37,126,196,23.59997268,90.97597665,5.596449493,107.17281909999998,apple,119.66666666666667,0.18877551020408162,359
2,120,203,23.12652652,94.71203306,5.893492998999999,108.62118329999998,apple,108.33333333333333,0.009852216748768473,325
11,143,197,22.98458907,93.3204487,5.875718516,122.1952483,apple,117.0,0.05583756345177665,351
10,141,201,22.12659387,90.97818277,6.386021424,104.5412275,apple,117.33333333333333,0.04975124378109453,352
24,142,202,22.53779727,91.48135786,5.710819862,101.8474768,apple,122.66666666666667,0.1188118811881188,368
23,138,195,22.49095104,91.70292746,5.7959857160000015,124.3915101,apple,118.66666666666667,0.11794871794871795,356
18,125,204,22.35548159,94.47811755,6.046673619,116.7366261,apple,115.66666666666667,0.08823529411764706,347
13,121,196,22.20700989,93.50574163,6.443382913,120.1593771,apple,110.0,0.0663265306122449,330
26,122,202,22.44516988,94.73763514,5.617227184,107.1843273,apple,116.66666666666667,0.12871287128712872,350
28,123,202,22.76643029,92.12438519,6.442289294,120.4359949,apple,117.66666666666667,0.13861386138613863,353
26,121,201,22.19109412,90.02575116,6.162034371,112.3126628,apple,116.0,0.12935323383084577,348
21,137,196,23.6119202,91.70293849,5.812781806,123.5900822,apple,118.0,0.10714285714285714,354
21,135,198,23.86087054,94.92048112,5.7650151260000015,105.0241329,apple,118.0,0.10606060606060606,354
5,144,205,21.42177231,92.62665309,6.184922574,102.8045658,apple,118.0,0.024390243902439025,354
2,123,205,22.36629253,90.78572467,5.739652177000001,124.9831618,apple,110.0,0.00975609756097561,330
15,133,199,23.99686172,91.61001707,5.8247786360000005,117.6102915,apple,115.66666666666667,0.07537688442211055,347
31,130,198,21.80129837,92.73446667,5.554823557000001,120.05866709999998,apple,119.66666666666667,0.15656565656565657,359
25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,apple,122.66666666666667,0.125,368
16,143,204,23.71475278,91.53331177,5.631333387000001,121.8961665,apple,121.0,0.0784313725490196,363
19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,apple,114.33333333333333,0.09405940594059406,343
10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,apple,110.33333333333333,0.05102040816326531,331
20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,apple,120.33333333333333,0.09900990099009901,361
28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,apple,116.33333333333333,0.1414141414141414,349
28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,apple,121.33333333333333,0.14,364
2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,apple,110.66666666666667,0.010050251256281407,332
2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,apple,113.0,0.01015228426395939,339
27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,apple,122.0,0.13432835820895522,366
30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,apple,120.33333333333333,0.14705882352941177,361
32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,apple,126.66666666666667,0.15763546798029557,380
